person,user_name,user_screen_name,created_at,full_text,full_text_norm,entities_user_mentions,entities_hashtags,favorite_count,retweet_count,reply_count
Jokowi,Joko Widodo,jokowi,2019-09-13T03:00:00Z,"Sebulan ke depan, saya ingin menyelesaikan masalah perbaikan ekosistem investasi. Seluruh kementerian saya minta menginventarisasi semua regulasi yang menghambat investasi, juga perusahaan-perusahaan mancanegara yang sudah berkomitmen tapi mengalami kendala di lapangan.",sebulan menyelesaikan perbaikan ekosistem investasi kementerian menginventarisasi regulasi menghambat investasi perusahaan perusahaan mancanegara berkomitmen mengalami kendala lapangan,NA,NA,10804,1165,1689
Jokowi,Joko Widodo,jokowi,2019-09-12T14:20:00Z,"Jasad Bapak BJ Habibie telah terbaring di liang lahat nomor 120 di TMP Kalibata, berdampingan dengan pusara belahan jiwanya, mendiang Ibu Ainun Habibie. Terima kasih Pak Habibie. Engkau seorang negarawan, juga ilmuwan yang meyakini bahwa tanpa cinta kecerdasan itu berbahaya.",jasad bj habibie terbaring liang lahat nomor onehundredtwenty kalibata berdampingan pusara belahan jiwa mendiang ainun habibie habibie engkau negarawan ilmuwan cinta kecerdasan berbahaya,NA,NA,48094,13400,550
Jokowi,Joko Widodo,jokowi,2019-09-12T04:06:00Z,"Selamat pagi. Mari mengantar kepergian Pak BJ Habibie dengan doa untuk keselamatannya, dengan kibaran bendera setengah tiang, dengan optimisme yang kuat untuk melanjutkan cita-citanya.",mari mengantar kepergian bj habibie doa keselamatannya kibaran bendera tiang optimis kuat melanjutkan cita citanya,NA,NA,28026,5331,390
Jokowi,Joko Widodo,jokowi,2019-09-11T13:36:00Z,"Bapak BJ Habibie menghembuskan napas terakhir di RSPAD Gatot Soebroto, magrib tadi. Bangsa ini kehilangan seorang putra terbaik, yang hidupnya didedikasikan bagi kemajuan Indonesia. Semoga kita dapat melanjutkan cita-cita Pak Habibie membawa Indonesia menjadi bangsa yang maju.",bj habibie menghembuskan nafas rspad gatot soebroto magrib bangsa kehilangan putra terbaik hidupnya didedikasikan kemajuan indonesia semoga melanjutkan cita cita habibie bawa indonesia bangsa maju,NA,NA,44376,16607,675
Jokowi,Joko Widodo,jokowi,2019-09-11T11:54:00Z,Innalillahi wa inna ilaihi rajiun. Selamat jalan Bapak BJ Habibie.,innalillahi inna ilaihi rajiun selamat jalan bj habibie,NA,NA,78065,34430,1501
Jokowi,Joko Widodo,jokowi,2019-09-11T02:05:00Z,"Berkantor di Papua, bukan sekadar berkunjung ke Papua. Itu satu dari sekian permintaan 61 tokoh Papua dalam pertemuan di Jakarta, kemarin. Mereka ingin Istana Presiden dibangun di Papua. Tokoh Papua, Pak Abisai Rollo bahkan siap menyumbangkan tanah seluas 10 ha.",berkantor papua berkunjung papua sekian permintaan sixty- tokoh papua pertemuan jakarta kemarin istana presiden dibangun papua tokoh papua abisai rollo menyumbangkan tanah seluas ten,NA,NA,16379,2210,780
Jokowi,Joko Widodo,jokowi,2019-09-10T10:00:00Z,"Duduk bersama para tokoh Papua yang datang ke Istana Negara, siang ini. Saya mendengarkan berbagai usulan dan aspirasi yang mereka sampaikan. Semua sepakat bahwa pembangunan sumber daya manusia begitu penting.",duduk tokoh papua istana negara siang mendengarkan usul aspirasi sepakat pembangunan sumber daya manusia,NA,NA,9722,1275,417
Jokowi,Joko Widodo,jokowi,2019-09-10T07:28:00Z,"Dulu, dari Balikpapan ke Samarinda ditempuh sampai empat jam. Nanti, melalui jalan tol sepanjang 99,350 km, perjalanan antara dua kota di Kalimantan Timur itu hanya satu jam saja. Jalan tol ini juga melewati Kec. Samboja di Kutai Kartanegara, lokasi ibu kota negara yang baru.",balikpapan samarinda ditempuh jam jalan tol perjalanan kota kalimantan timur jam jalan tol melewati kecamatan samboja kutai kartanegara lokasi kota negara,NA,NA,13631,2746,966
Jokowi,Joko Widodo,jokowi,2019-09-10T02:14:00Z,"Bapak BJ Habibie tengah dirawat intensif di RSPAD Gatot Soebroto. Saya menjenguk beliau di Paviliun Kartika selepas magrib semalam, bertemu dokter dan keluarga yang menunggui. Mari berdoa untuk kesembuhan Bapak Habibie, agar beliau segera kembali berkegiatan seperti sediakala.",bj habibie dirawat intensif rspad gatot soebroto menjenguk beliau paviliun kartika selepas magrib semalam bertemu dokter keluarga menunggui mari berdoa kesembuhan habibie beliau berkegiatan sediakala,NA,NA,28494,6397,854
Jokowi,Joko Widodo,jokowi,2019-09-09T08:00:00Z,"Ayo berolahraga. Di mana saja. Kapan saja. Dalam tubuh yang sehat bersemayam jiwa dan pikiran yang positif, optimistis, dan semangat untuk berkompetisi meraih prestasi.",ayo berolahraga tubuh sehat bersemayam jiwa pikiran positif optimis semangat berkompetisi meraih prestasi,NA,NA,9032,1158,625
Jokowi,Joko Widodo,jokowi,2019-09-09T01:28:00Z,"Sepenggal Jalan Tol Cileunyi-Sumedang-Dawuan, di daerah Ranca Kalong, Sumedang. Jalannya melalui dua terowongan sepanjang 472 m menembus perut gunung. Di atasnya jalan dan jembatan bersilangan menghubungkan permukiman warga Desa Cilengser. Indah, bukan?",sepenggal jalan tol cileunyi sumedang dawuan daerah ranca kalong sumedang jalan terowongan fourhundredseventy- menembus perut gunung atasnya jalan jembatan bersilangan menghubungkan permukiman warga desa cilengser indah,NA,NA,18750,3223,1119
Jokowi,Joko Widodo,jokowi,2019-09-08T02:46:00Z,Dua cucu dalam gendongan ...,cucu gendongan,NA,NA,35275,5223,1276
Jokowi,Joko Widodo,jokowi,2019-09-07T06:20:00Z,"Saya senang berakhir pekan bersama keluarga, tempat membangun kasih sayang, tempat dimulainya kebaikan-kebaikan. Keluarga yang dibangun penuh kasih sayang adalah bekal menuju pergaulan yang lebih luas, agar tak terpengaruh nilai negatif yang datang. Selamat berakhir pekan.",senang pekan keluarga membangun kasih sayang kebaikan kebaikan keluarga dibangun penuh kasih sayang bekal pergaulan luas terpengaruh nilai negatif selamat pekan,NA,NA,20577,2490,764
Jokowi,Joko Widodo,jokowi,2019-09-06T12:03:00Z,"Tawa bahagia seorang ibu dari Kabupaten Sukoharjo, Jawa Tengah, setelah menerima selembar sertifikat hak atas tanah miliknya, siang tadi di Gedung Olahraga Pandawa.",tawa bahagia kabupaten sukoharjo jawa menerima selembar sertifikat hak tanah miliknya siang gedung olahraga pandawa,NA,NA,7769,764,314
Jokowi,Joko Widodo,jokowi,2019-09-06T07:47:00Z,"Menyambut gembira beroperasinya pabrik mobil Esemka milik PT Solo Manufaktur Kreasi di Boyolali, hari ini, beserta fasilitasnya. Kendati bukan mobil nasional, sebagai produk dalam negeri, tentu kehadiran Esemka memberikan efek berantai bagi industri pemasok lokal lainnya.",menyambut gembira beroperasinya pabrik mobil esemka milik pt solo manufaktur kreasi boyolali beserta fasilitasnya kendati mobil nasional produk negeri kehadiran esemka efek berantai industri pemasok lokal,NA,NA,16786,3015,1922
Jokowi,Joko Widodo,jokowi,2019-09-06T01:24:00Z,"Menyusuri Sungai Kapuas, Pontianak dengan Kapal Angkatan Laut Lemukutan, kemarin, seraya menikmati pemandangan Kampung Nelayan Beting dan waterfront city. Dulu, rumah-rumah itu membelakangi sungai, sekarang sudah menghadap ke sungai. Jadinya terlihat lebih rapi dan indah.",menyusuri sungai kapuas pontianak kapal angkatan laut lemukutan kemarin seraya menikmati pemandangan kampung nelayan beting waterfront city rumah rumah membelakangi sungai menghadap sungai rapi indah,NA,NA,9074,1015,324
Jokowi,Joko Widodo,jokowi,2019-09-05T09:50:00Z,"Di Pontianak, siang ini, saya menyerahkan SK redistribusi Tanah Objek Reforma Agraria dan juga Hutan Adat kepada ribuan KK dari Kalimantan. Ada yang menerima sampai 800 Ha. Mereka bukan orang besar, tapi rakyat kecil. Di lahan itu mereka bercocok tanam. Yang penting produktif.",pontianak siang serah sk redistribusi tanah objek reforma agraria hutan adat ribuan kk kalimantan menerima eighthundred orang rakyat lahan bercocok tanam produktif,NA,NA,7896,904,288
Jokowi,Joko Widodo,jokowi,2019-09-05T05:19:00Z,"Bertolak menuju Pontianak, untuk serangkaian kunjungan kerja di Kalimantan Barat hari ini. Di sana, saya hendak menyerahkan SK redistribusi Tanah Objek Reforma Agraria Hutan dan sertifikat hak atas tanah untuk rakyat, lalu meninjau sejumlah proyek di sepanjang Sungai Kapuas.",bertolak pontianak serangkaian kunjungan kerja kalimantan barat serah sk redistribusi tanah objek reforma agraria hutan sertifikat hak tanah rakyat meninjau proyek sungai kapuas,NA,NA,8189,860,400
Jokowi,Joko Widodo,jokowi,2019-09-04T07:42:00Z,"Santap siang bersama tamu-tamu dari Yapen dan Nduga, berbincang tentang Papua. Selengkapnya di ",santap siang tamu tamu yapen nduga berbincang papua selengkapnya,NA,NA,13867,1619,705
Jokowi,Joko Widodo,jokowi,2019-09-03T11:10:00Z,"Santap siang bersama tamu dari Papua, seraya mendengarkan kabar dari Kabupaten Kepulauan Yapen dan Kabupaten Nduga. Mereka bertujuh memang datang ke Jakarta mewakili dua kabupaten itu sebagai pemenang Festival Gapura Cinta Negeri yang digelar menyambut Hari Kemerdekaan kemarin.",santap siang tamu papua seraya mendengarkan kabar kabupaten kepulauan yapen kabupaten nduga bertujuh jakarta mewakili kabupaten pemenang festival gapura cinta negeri digelar menyambut kemerdekaan kemarin,NA,NA,11805,1346,536
Jokowi,Joko Widodo,jokowi,2019-09-03T02:29:00Z,"Membuka Konferensi Hukum Tata Negara, kemarin, saya meminta 250 ahli hukum yang hadir memikirkan bagaimana respons hukum tata negara dan administrasi negara kita pada dunia yang berubah cepat. Kita butuh hukum tata negara yang memandu kita untuk berjalan cepat dan selamat.",membuka konferensi hukum tata negara kemarin twohundredfifty ahli hukum hadir memikirkan respons hukum tata negara administrasi negara dunia berubah cepat butuh hukum tata negara memandu berjalan cepat selamat,NA,NA,8853,1042,340
Jokowi,Joko Widodo,jokowi,2019-09-02T11:48:00Z,"Pak, siapa jadi menteri A? Pak/Ibu B masuk ke kabinet nggak? Itu pertanyaan yang datang ke saya, tiap hari menuju 20 Oktober. Harap bersabar. Pasti akan diumumkan. Usul boleh, bisik-bisik juga boleh, tapi keputusan di tangan saya. Penyusunan kabinet itu hak prerogatif Presiden.",menteri masuk kabinet twenty oktober harap bersabar diumumkan usul bisik bisik keputusan tangan penyusunan kabinet hak prerogatif presiden,NA,NA,13961,1766,1413
Jokowi,Joko Widodo,jokowi,2019-09-02T06:12:00Z,"Silaturahmi dengan para pemenang Festival “Gapura Cinta Negeri” di istana, pagi ini. Mereka menjadi pemenang di antara 1.793 peserta festival yang memeriahkan hari kemerdekaan dengan membangun gapura di lingkungan masing-masing sekreatif dan seunik mungkin. Selamat.",silaturahmi pemenang festival gapura cinta negeri istana pagi pemenang peserta festival memeriahkan kemerdekaan membangun gapura lingkungan sekreatif seunik selamat,NA,NA,7063,642,220
Jokowi,Joko Widodo,jokowi,2019-09-01T13:12:00Z,"Semoga kita semua semakin berlimpah keberkahan, bertabur kebaikan, dan menjadi bangsa yang maju dalam keberagaman.",semoga berlimpah keberkahan bertabur kebaikan bangsa maju keberagaman,NA,NA,13105,1733,521
Jokowi,Joko Widodo,jokowi,2019-08-31T06:47:00Z,"Innalillahi wa inna ilaihi rajiun. Turut berduka atas wafatnya Ibu Siti Habibah, ibunda Bapak SBY. Seorang ibu yang telah sukses mengantarkan putranya menjadi seorang pemimpin. Semoga amal baik almarhumah diterima Allah SWT dan keluarga yang ditinggalkan sabar dan ikhlas.",innalillahi inna ilaihi rajiun berduka wafatnya siti habibah ibunda sby sukses mengantarkan putranya pemimpin semoga amal almarhumah diterima allah keluarga ditinggalkan sabar ikhlas,NA,NA,23654,3394,390
Jokowi,Joko Widodo,jokowi,2019-08-31T03:51:00Z,"Seluruh warga Indonesia tanpa terkecuali, berhak mendapat perlindungan dan dijaga martabatnya. Maka, tak ada toleransi pada perusuh dan pelaku tindakan anarkistis. Terkait Papua, tindakan hukum telah diambil pada oknum sipil dan militer yang melakukan tindakan-tindakan tersebut.",warga indonesia terkecuali berhak perlindungan dijaga martabatnya toleransi perusuh pelaku tindakan anarkistis terkait papua tindakan hukum diambil oknum sipil militer tindakan tindakan,NA,NA,12189,1742,930
Jokowi,Joko Widodo,jokowi,2019-08-29T11:09:00Z,"Sebanyak 3.800 lembar sertifikat hak atas tanah untuk masyarakat di Kabupaten Purworejo, Provinsi Jawa Tengah saya serahkan hari ini di GOR W.R. Supratman. Insya Allah, tahun 2023 mendatang seluruh bidang tanah di Jawa Tengah telah memiliki sertifikat.",lembar sertifikat hak tanah masyarakat kabupaten purworejo provinsi jawa serahkan gor supratman allah twothousandtwenty- bidang tanah jawa memiliki sertifikat,NA,NA,10121,1084,2136
Jokowi,Joko Widodo,jokowi,2019-08-29T06:23:00Z,"Mendarat di Bandara Internasional Yogyakarta, Kulon Progo, pagi ini, dengan pesawat kepresidenan. Suasana bandara masih lengang. Nantinya, Bandara Yogyakarta memiliki terminal seluas 219.000 m2, dan landas pacunya bisa didarati pesawat sekelas Airbus A-380.",mendarat bandara internasional yogyakarta kulon progo pagi pesawat kepresidenan suasana bandara lengang bandara yogyakarta memiliki terminal seluas landas pacunya didarati pesawat sekelas airbus threehundredeighty,NA,NA,12194,1741,1142
Jokowi,Joko Widodo,jokowi,2019-08-29T01:28:00Z,"Ini ikon baru Kota Solo: Stadion Manahan yang megah dan rampung bulan depan. Kapasitasnya 20.000 penonton, lapangannya ditanami rumput Zoysia Japonica, sejenis yang di Stadion GBK. Tribunnya beratap. Stadion Manahan layak menjadi venue event skala nasional dan internasional.",ikon kota solo stadion manahan megah rampung kapasitasnya penonton lapangannya ditanami rumput zoysia japonica sejenis stadion gbk tribunnya beratap stadion manahan layak venue event skala nasional internasional,NA,NA,23688,5187,1662
Jokowi,Joko Widodo,jokowi,2019-08-28T05:32:00Z,"Rumah susun dan rumah khusus yang rapi dan cantik ini telah berdiri di Pulau Nusakambangan, Cilacap, Jawa Tengah. Dibangun pemerintah melalui Kementerian PUPR untuk para petugas lembaga pemasyarakatan dan keluarganya. Setiap unitnya telah pula dilengkapi perabot dasar.",rumah susun rumah khusus rapi cantik berdiri pulau nusakambangan cilacap jawa dibangun pemerintah kementerian pupr petugas lembaga pemasyarakatan keluarganya unitnya dilengkapi perabot dasar,NA,NA,12036,1514,575
Jokowi,Joko Widodo,jokowi,2019-08-28T01:44:00Z,Saya dan Raja Malaysia Yang di-Pertuan Agong XVI Al-Sultan Abdullah Ri’ayatuddin Al-Mustafa Billah Shah sepakat memperkuat kerja sama kedua negara di sektor migas dan promosi komoditas kelapa sawit. Kami juga membahas soal akses pendidikan bagi anak-anak Indonesia di Malaysia,raja malaysia pertuan agong xvi sultan abdullah indonesia ayatuddin mustafa billah shah sepakat memperkuat kerja negara sektor migas promosi komoditas kelapa sawit membahas akses pendidikan anak anak indonesia malaysia,NA,NA,7975,785,193
Jokowi,Joko Widodo,jokowi,2019-08-27T12:00:00Z,"Selamat datang di Indonesia, Raja Malaysia Yang di-Pertuan Agong XVI Al-Sultan Abdullah Ri’ayatuddin Al-Mustafa Billah Shah. Juga kepada Raja Permaisuri Agong Tunku Hajah Azizah Aminah Maimunah Iskandariah dan keluarga yang menyertai.",selamat indonesia raja malaysia pertuan agong xvi sultan abdullah indonesia ayatuddin mustafa billah shah raja permaisuri agong tunku hajah azizah aminah maimunah iskandariah keluarga menyertai,NA,NA,10412,1104,184
Jokowi,Joko Widodo,jokowi,2019-08-27T02:17:00Z,"Di depan anggota DPR dan DPD RI terpilih periode 2019-2024 kemarin, saya berpesan: kita perlu deregulasi besar-besaran. UU tidak usah banyak-banyak, tetapi yang dibutuhkan rakyat, cepat, dan konsisten. Regulasi yang tumpang tindih kita selaraskan dan sederhanakan bersama-sama.",anggota dpr dpd indonesia terpilih periode kemarin berpesan deregulasi besaran undang undang dibutuhkan rakyat cepat konsisten regulasi tumpang tindih selaras sederhanakan,NA,NA,9323,1378,448
Jokowi,Joko Widodo,jokowi,2019-08-26T11:02:00Z,"Setelah ibu kota pindah, Jakarta tetap prioritas pembangunan. Kota ini terus dikembangkan menjadi kota bisnis, keuangan, pusat perdagangan, dan jasa skala regional dan global. Urban regeneration yang dianggarkan Rp571 T tetap jalan. Pembahasannya sudah teknis, siap dieksekusi.",kota pindah jakarta prioritas pembangunan kota dikembangkan kota bisnis keuangan pusat perdagangan jasa skala regional global urban regeneration dianggarkan rp571 jalan pembahasannya teknis dieksekusi,NA,NA,10130,2140,741
Jokowi,Joko Widodo,jokowi,2019-08-26T09:46:00Z,"Kenapa ibu kota harus pindah? Jakarta saat ini menyangga beban yang sudah terlalu berat sebagai pusat pemerintahan, bisnis, keuangan, perdagangan, dan jasa. Ini bukan kesalahan Pemprov DKI Jakarta. Tapi kita tidak bisa terus menerus membiarkan beban Jakarta yang makin berat itu.",kota pindah jakarta menyangga beban berat pusat pemerintah bisnis keuangan perdagangan jasa kesalahan pemprov dki jakarta menerus membiarkan beban jakarta berat,NA,NA,19212,5896,1677
Jokowi,Joko Widodo,jokowi,2019-08-26T08:11:00Z,"Pada siang yang berbahagia ini, saya menyampaikan bahwa pemerintah telah melakukan kajian mendalam, terutama tiga tahun terakhir. Hasilnya, lokasi ibu kota baru paling ideal adalah di Kalimantan Timur, sebagian di Kab. Penajam Paser Utara dan sebagian di Kab. Kutai Kartanegara.",siang berbahagia pemerintah kajian mendalam lokasi kota ideal kalimantan timur kabupaten penajam paser utara kabupaten kutai kartanegara,NA,NA,32647,15594,2266
Jokowi,Joko Widodo,jokowi,2019-08-26T01:45:00Z,"Selamat untuk the daddies, Mohammad Ahsan/Hendra Setiawan, yang sukses merebut gelar juara ganda putra Kejuaraan Dunia Badminton 2019 di Basel, Swiss, semalam.",selamat daddies mohammad ahsan hendra setiawan sukses merebut gelar juara ganda putra kejuaraan dunia badminton twothousandnineteen basel swiss semalam,NA,NA,25822,7477,433
Jokowi,Joko Widodo,jokowi,2019-08-24T12:52:00Z,"Pernah dengar gudeg ceker? Di Solo, Anda bisa menemukannya di Gudeg Mbak Yus. Mau ceker pedas atau manis, tinggal pilih. Tapi di Solo, ada banyak pilihan jenis kuliner. Semuanya enak. Nggak ada yang nggak enak. Ini kata pemilik warung-warung itu: ",dengar gudeg ceker solo menemukannya gudeg yus ceker pedas manis tinggal pilih solo pilihan jenis kuliner enak enak pemilik warung warung,NA,NA,12646,1927,672
